codigo,descripcion,categoria,precio_unitario,precio_bulto,imagen_url,activo,stock_critico
1295,MAIZ MAZOLA PET 12X500ML DESTAC 1339.0,ACEITE,1620.19,19442.28,1295.jpg,TRUE,TRUE
845,AEROSOL FRITOLIN CLAS.12X120GR 1966.00,ACEITE,2378.86,28546.32,845.jpg,TRUE,FALSE
9221,BLEND OLIMAC BID.4X5LT,ACEITE,24578.73,98314.92,9221.jpg,TRUE,FALSE
6707,COCINERO OLIV./GIRAS.12X1.500LT,ACEITE,5022.71,60272.52,6707.jpg,TRUE,FALSE
578,GIRASOL BID.4X5LT NATURA SIN TACC,ACEITE,12082.44,48329.77,578.jpg,TRUE,FALSE
2394,GIRASOL NATURA PET 12X1500 DESTAC 3227.4,ACEITE,3905.26,46863.16,2394.jpg,TRUE,TRUE
1292,GIRASOL NATURA PVC 15X900,ACEITE,2466.34,36995.15,1292.jpg,TRUE,FALSE
739,LIRA PET GIRA /OLIVA 12X1 1/2 (2283 4326.0,ACEITE,5234.46,62813.52,739.jpg,TRUE,FALSE
7946,MAIZ LIRA 15X900ML 3117.00,ACEITE,771.57,56573.55,7946.jpg,TRUE,FALSE
8032,OLIVA BIDON CEBILA 4X3LT VIRGEN DE 35999.0,ACEITE,43558.79,174235.16,8032.jpg,TRUE,TRUE
8934,OLIVA BIDON LAUR 2X5LT EX VIRGEN,ACEITE,97175.1,194350.2,8934.jpg,TRUE,FALSE
1906,OLIVA BIDON OLIVARES 4X5LT,ACEITE,25336.19,101344.76,1906.jpg,TRUE,FALSE
6766,OLIVA BIDON TOSCANA 2X5LT EX VIRGEN 78075.0,ACEITE,94470.75,188941.5,6766.jpg,TRUE,FALSE
8749,OLIVA BIDON YANCANELO 2X5LT EX.VIRG 87798.5,ACEITE,106236.23,212472.47,8749.jpg,TRUE,FALSE
1053,OLIVA LATA LIRA 12X1LT EX VIRGEN (2 17756.0,ACEITE,21484.76,257817.12,1053.jpg,TRUE,FALSE
8748,OLIVA LATA YANCANELO 12X1LT EX.VIRG 19422.8,ACEITE,23501.64,282019.63,8748.jpg,TRUE,FALSE
7969,OLIVA PET COCINERO 12X500CC EX.VIRG 7877.0,ACEITE,9531.17,114374.04,7969.jpg,TRUE,FALSE
8755,OLIVA PET LIRA 12X500 EX VIRG INTEN 6299.0,ACEITE,7621.79,91461.48,8755.jpg,TRUE,FALSE
2093,OLIVA PET MONTEOLIVO 24X500CC 2880.00,ACEITE,3484.8,83635.2,2093.jpg,TRUE,FALSE
8409,OLIVA PET TOSCANA 12X250 EX VIRGEN,ACEITE,7258.79,87105.48,8409.jpg,TRUE,FALSE
9063,OLIVA VID.DELICIAS RIOJANAS 8X500 V 10926.0,ACEITE,13220.46,105763.68,9063.jpg,TRUE,FALSE
7579,OLIVA VID.LA POSTA 6X500ML VIRGEN E 6578.0,ACEITE,7959.38,47756.28,7579.jpg,TRUE,FALSE
8933,OLIVA VID.LAUR 12X250 EX VIRGEN,ACEITE,6072.7,72872.4,8933.jpg,TRUE,FALSE
8932,OLIVA VID.LAUR 6X500 EX VIRGEN (197 9014.7,ACEITE,10907.86,65447.16,8932.jpg,TRUE,FALSE
6413,OLIVA VID.NATURA 6X500 ANDINO EX VI 12569.0,ACEITE,15208.49,91250.94,6413.jpg,TRUE,FALSE
2150,OLIVA VID.TOSCANA 12X500ML EX VIRGE 10695.0,ACEITE,12940.95,155291.4,2150.jpg,TRUE,FALSE
8746,OLIVA VID.YANCANELO 12X500 EX VIRGE 8999.0,ACEITE,10888.79,130665.48,8746.jpg,TRUE,FALSE
9075,PARA FREIR 4X5LT FRITOMAC ALTO REND 11750.0,ACEITE,14217.5,56870.0,9075.jpg,TRUE,FALSE
7612,N°0 DELICIAS GARR.X4.8KG NAT 42322.00,ACEITUN.NEGR.,51209.62,51209.62,7612.jpg,TRUE,FALSE
7656,N°0 DELICIAS SACH.6X1KG GRANDES,ACEITUN.NEGR.,11313.5,67881.0,7656.jpg,TRUE,FALSE
7657,N°0 DELICIAS X1.9KG ESC.FCO O BALDE 18972.0,ACEITUN.NEGR.,22956.12,22956.12,7657.jpg,TRUE,FALSE
7611,N°00 DELICIAS GARR.X4.8KG NAT 51578.00,ACEITUN.NEGR.,62409.38,62409.38,7611.jpg,TRUE,FALSE
7614,N°1 DELICIAS GARX4.8KG NAT,ACEITUN.NEGR.,40841.13,40841.13,7614.jpg,TRUE,FALSE
7613,N°1 DELICIAS X1.9KG ESC.FCO O BALDE 15131.0,ACEITUN.NEGR.,18308.51,18308.51,7613.jpg,TRUE,FALSE
7792,ROD.DELICIAS X1.7KG ESC.FCO O BALDE 17110.0,ACEITUN.NEGR.,20703.1,20703.1,7792.jpg,TRUE,FALSE
7658,ROD.DELICIAS X4KG 36167.00,ACEITUN.NEGR.,62.07,43762.07,7658.jpg,TRUE,FALSE
7610,S/C DELICIAS GARR.X4KG,ACEITUN.NEGR.,50074.64,50074.64,7610.jpg,TRUE,FALSE
8709,S/C DELICIAS SACHET 6 X 1KG 9979.00,ACEITUN.NEGR.,12074.59,72447.54,8709.jpg,TRUE,FALSE
7609,S/C DELICIAS X3KG (ESCURRIDO X1.7KG 18689.0,ACEITUN.NEGR.,22613.69,22613.69,7609.jpg,TRUE,FALSE
7879,DURANG N°1 FCO 6X330GR SIN TAC 995.8,ACEITUN.VERD,1204.92,7229.51,7879.jpg,TRUE,TRUE
1331,RODAJ.NUCETE X4KG,ACEITUN.VERD,29038.79,29038.79,1331.jpg,TRUE,TRUE
8133,LIGHT S/C 24X180 NUCETE FCO 2623.00,ACEITUN.VERD,3173.83,76171.92,8133.jpg,TRUE,FALSE
8658,N°0 DELICIAS SACH 6X1KG GRANDES,ACEITUN.VERD,8734.99,52409.94,8658.jpg,TRUE,FALSE
7888,N°0 DELICIAS X1.9KG ESC.BALDE O FCO 14799.0,ACEITUN.VERD,17906.79,17906.79,7888.jpg,TRUE,FALSE
7606,N°0 DELICIAS X4.8KG BALDE,ACEITUN.VERD,39350.41,39350.41,7606.jpg,TRUE,FALSE
7604,N°00 DELICIAS SACH 6X1KG 7892.00,ACEITUN.VERD,9549.32,57295.92,7604.jpg,TRUE,FALSE
7605,N°00 DELICIAS X4.8KG BALDE,ACEITUN.VERD,42501.25,42501.25,7605.jpg,TRUE,FALSE
7607,N°1 DELICIAS GAR.X4.8KG,ACEITUN.VERD,27440.38,27440.38,7607.jpg,TRUE,FALSE
8541,N°1 DELICIAS SACH. 6 X1KG MEDIANAS,ACEITUN.VERD,6091.14,36546.84,8541.jpg,TRUE,FALSE
7707,N°1 DELICIAS X1.9KG ESC.FCO O BALDE 10321.0,ACEITUN.VERD,12488.41,12488.41,7707.jpg,TRUE,FALSE
8035,N°2 DELICIAS GAR.X4.80KG 17524.00,ACEITUN.VERD,21204.04,21204.04,8035.jpg,TRUE,FALSE
1278,N°7 NUCETE FCO 24 X 220GR,ACEITUN.VERD,3279.1,78698.4,1278.jpg,TRUE,FALSE
2397,N°7 PREMIUN NUCETE .X5KG 33322.00,ACEITUN.VERD,40319.62,40319.62,2397.jpg,TRUE,FALSE
7943,RELLENAS DEL.GAR.X4.8KG ESCURRIDO,ACEITUN.VERD,48009.17,48009.17,7943.jpg,TRUE,FALSE
7661,RELLENAS DEL.SACH.6X1KG ESCURRIDO,ACEITUN.VERD,10566.93,63401.58,7661.jpg,TRUE,FALSE
7662,RELLENAS DEL.X1.9KG ESC.FCO O BALDE 17383.0,ACEITUN.VERD,21033.43,21033.43,7662.jpg,TRUE,FALSE
2704,RELLENAS NUC.24X200 FCO PREMIUN,ACEITUN.VERD,4082.54,97980.96,2704.jpg,TRUE,FALSE
8171,RODAJAS FCO X1.7KG DELICIAS 12045.00,ACEITUN.VERD,14574.45,14574.45,8171.jpg,TRUE,FALSE
7608,RODAJ.DELICIAS X4KG 24029.00,ACEITUN.VERD,9075.09,29075.09,7608.jpg,TRUE,FALSE
7663,S/C DELICIAS SACH.6X1KG ESCURRIDO,ACEITUN.VERD,9506.97,57041.82,7663.jpg,TRUE,FALSE
7728,S/C DELICIAS X1.7KG ESC.FCO O BALDE 14432.0,ACEITUN.VERD,17462.72,17462.72,7728.jpg,TRUE,FALSE
7676,S/C DELICIAS X4KG BALDE ESCURRIDO,ACEITUN.VERD,36047.11,36047.11,7676.jpg,TRUE,FALSE
4760,S/C DURANG X4KG 34115.00,ACEITUN.VERD,41279.15,41279.15,4760.jpg,TRUE,FALSE
514,S/C NUCETE X4KG DESTACADO DESTAC 31650.0,ACEITUN.VERD,38296.5,38296.5,514.jpg,TRUE,TRUE
7529,S/C ROTA CEBILA X4KG,ACEITUN.VERD,27267.35,27267.35,7529.jpg,TRUE,FALSE
7617,S/C ROTA STO OLIVO X4KG FILETEADA ( 19963.0,ACEITUN.VERD,24155.23,24155.23,7617.jpg,TRUE,FALSE
111,LA BANDA 12X775GR DESTACADO D 1592.0,ACELGA,1926.32,23115.84,111.jpg,TRUE,TRUE
1348,LA BANDA CORT.24X350GR,ACELGA,1120.46,26891.04,1348.jpg,TRUE,FALSE
8556,VIDRIO ANTICHI COLLI X500 6212.00,ACETO,7516.52,7516.52,8556.jpg,TRUE,TRUE
4184,VIDRIO MENOYO 12X250 RESERVA DE 1300.0,ACETO,1573.0,18876.0,4184.jpg,TRUE,TRUE
7981,BIDON 2X3LT TOSCANA 25499.00,ACETO,853.79,61707.58,7981.jpg,TRUE,FALSE
8958,BIDON 4X2LT MILLAN ACETAIA 14720.4,ACETO,17811.75,71247.0,8958.jpg,TRUE,FALSE
6420,BIDON 4X3LT FAVINCO 8583.00,ACETO,385.43,41541.72,6420.jpg,TRUE,FALSE
4193,BIDON 4X3LT MONTERREY DESTACADO,ACETO,10888.79,43555.16,4193.jpg,TRUE,TRUE
2039,BIDON 4X5LT FINCA AIMO OLIVARES RIO 14096.5,ACETO,17056.77,68227.06,2039.jpg,TRUE,FALSE
2374,BIDON 4X5LT HEI MEN,ACETO,6755.43,27021.72,2374.jpg,TRUE,FALSE
8538,BIDON 6X2LT BARONESE REDUCCION DE 5699.0,ACETO,6895.79,41374.74,8538.jpg,TRUE,TRUE
1438,PET FAVINCO 15X500 2150.00,ACETO,601.5,39022.5,1438.jpg,TRUE,FALSE
543,PET MENOYO 12X250CC,ACETO,1609.3,19311.6,543.jpg,TRUE,FALSE
4185,PET MENOYO 12X500 2130.00,ACETO,77.3,30927.6,4185.jpg,TRUE,FALSE
4198,PET MONTERREY 12X500,ACETO,1932.37,23188.44,4198.jpg,TRUE,FALSE
916,REDUCCION CASALTA 12X400 4068.00,ACETO,4922.28,59067.36,916.jpg,TRUE,FALSE
9102,VIDRIO 12X250 CONTRAVIENTO,ACETO,2313.99,27767.9,9102.jpg,TRUE,FALSE
6040,VIDRIO 12X250 TOSCANA,ACETO,5033.6,60403.2,6040.jpg,TRUE,FALSE
8750,VIDRIO 12X250 YANCANELO DESTACADO 1799.0,ACETO,2176.79,26121.48,8750.jpg,TRUE,TRUE
3739,VIDRIO 12X400 CASALTA CLASICO 3096.00,ACETO,3746.16,44953.92,3739.jpg,TRUE,FALSE
9103,VIDRIO 12X500 CONTRAVIENTO 3126.4,ACETO,3783.01,45396.06,9103.jpg,TRUE,FALSE
8957,VIDRIO 6X250 MILLAN ACETAIA 3350.5,ACETO,4054.17,24325.0,8957.jpg,TRUE,FALSE
7713,VIDRIO 6X375 BARONESE MALBEC 1699.00,ACETO,2055.79,12334.74,7713.jpg,TRUE,FALSE
9080,ACEITE GIRASOL ABEDUL 198X8ML OJO!! 12433.3,ADEREZOS,15044.29,15044.29,9080.jpg,TRUE,FALSE
2272,ACEITE MAIZ ABEDUL 198X8ML POUCH,ADEREZOS,17467.56,17467.56,2272.jpg,TRUE,FALSE
8912,ACEITE MAIZ INYSA 200X8CC POUCH VER 13334.0,ADEREZOS,16134.14,16134.14,8912.jpg,TRUE,FALSE
10,ACEITE OLIVA ABEDUL POUCH 198X8ML,ADEREZOS,41625.21,41625.21,10.jpg,TRUE,FALSE
2342,ACETO ABEDUL POUCH 198X8ML,ADEREZOS,14165.47,14165.47,2342.jpg,TRUE,FALSE
8914,ACETO INYSA 200X8CC POUCH VIOLETA,ADEREZOS,13552.0,13552.0,8914.jpg,TRUE,FALSE
6102,CESAR ABEDUL POUCH 108X20GR OJO!! 15674.0,ADEREZOS,18965.54,18965.54,6102.jpg,TRUE,TRUE
1319,JUGO LIMON ABEDUL POUCH 198X8 8554.00,ADEREZOS,10350.34,10350.34,1319.jpg,TRUE,FALSE
1312,VINAGRE ABEDUL 198X8C MANZ.POUCH,ADEREZOS,11981.42,11981.42,1312.jpg,TRUE,FALSE
8913,VINAGRE INYSA 200X8CC POUCH ROJO,ADEREZOS,9678.79,9678.79,8913.jpg,TRUE,FALSE
6829,DESTILAGUA BIDON X5LT,AGUA DESTILADA,2641.22,2641.22,6829.jpg,TRUE,FALSE
8926,GASIF.CIMES 6X600CC T.ROJA DESTACA 369.0,AGUA MIN,446.49,2678.94,8926.jpg,TRUE,TRUE
9136,SIN GAS 6X2LT CIMES,AGUA MIN,739.31,4435.86,9136.jpg,TRUE,FALSE
8928,SIN GAS BIDON X6LT CIMES DESTACADO 2099.0,AGUA MIN,2539.79,2539.79,8928.jpg,TRUE,TRUE
8927,SIN GAS CIMES 6X600CC TAPA AZUL,AGUA MIN,448.91,2693.46,8927.jpg,TRUE,FALSE
7616,DELICIAS 4 X 900GR ESC.FRASCO EN VI 9999.0,AJIES,12098.79,48395.16,7616.jpg,TRUE,FALSE
8845,ALCAPARRONES 5 X1.500KG MEDITERRA ( 18900.0,ALCAPARRA,20884.5,104422.5,8845.jpg,TRUE,FALSE
2096,SAL 10 X 1KG CASTELLO PONTE 15784.00,ALCAPARRA,19098.64,190986.4,2096.jpg,TRUE,FALSE
8829,VINAG.15X245GR MEDITERRA (ESC.110GR 3675.0,ALCAPARRA,4060.88,60913.13,8829.jpg,TRUE,FALSE
8828,VINAG.5 X1.5KG MEDITERRA FCO (ESC.1 17420.0,ALCAPARRA,19249.1,96245.5,8828.jpg,TRUE,FALSE
1572,VINAG.6X730GR CUMANA,ALCAPARRA,8525.66,51153.96,1572.jpg,TRUE,FALSE
191,VINAG.6X830GR CASTELL FCO,ALCAPARRA,12850.2,77101.2,191.jpg,TRUE,FALSE
6521,GEL BIALCOHOL 6X1LT DOSIFICADOR,ALCOHOL,2543.42,15260.52,6521.jpg,TRUE,TRUE
8304,GEL BIDON BIALCOHOL 4X5LT C/GLIC 10165.0,ALCOHOL,12299.65,49198.6,8304.jpg,TRUE,TRUE
7844,GEL MF ETILICO 6 X 500 DESTACA 774.0,ALCOHOL,936.54,5619.24,7844.jpg,TRUE,TRUE
8081,GEL REXONA 4X5LT PRO BIDON DEST 6900.0,ALCOHOL,8349.0,33396.0,8081.jpg,TRUE,TRUE
33,DE QUEMAR 12X1LT 2390.00,ALCOHOL,1.9,34702.8,33.jpg,TRUE,FALSE
9119,ETILICO BIDON 4X5LT BIALCOHOL ET.AZ 11807.0,ALCOHOL,14286.47,57145.88,9119.jpg,TRUE,FALSE
9007,EXTRA NEUTRO 4X5LT BIALCOHOL BIDON,ALCOHOL,24343.99,97375.96,9007.jpg,TRUE,FALSE
1803,FINO BIALCOHOL 12X1 AZUL 96% ALIMEN 2604.0,ALCOHOL,3150.84,37810.08,1803.jpg,TRUE,FALSE
7274,FINO BIALCOHOL 12X1 ROJO 70% DESINF 2129.0,ALCOHOL,2576.09,30913.08,7274.jpg,TRUE,FALSE
2085,DISCOS ESTRELLA 12 PTES X80U 1853.00,ALGODON,2242.13,26905.56,2085.jpg,TRUE,FALSE
5328,ESTRELLA SUPER 40X100GR,ALGODON,1471.36,58854.4,5328.jpg,TRUE,FALSE
1389,POMPONES ESTRELLA 12X50U 1966.00,ALGODON,2378.86,28546.32,1389.jpg,TRUE,FALSE
90,RODAJAS 12X836 CUMANA DESTACADO,ANANA,4410.45,52925.4,90.jpg,TRUE,TRUE
9041,RODAJAS 12X850 COSACO TAIL,ANANA,4838.79,58065.48,9041.jpg,TRUE,FALSE
9209,RODAJAS 12X850 SIETE LAGOS,ANANA,4803.7,57644.4,9209.jpg,TRUE,FALSE
1207,TROZOS 6X3050KG CUMANA,ANANA,16371.59,98229.54,1207.jpg,TRUE,FALSE
5149,BASMATI X5KG SUGANDHA INDIA 14228.00,ARROZ,17215.88,17215.88,5149.jpg,TRUE,FALSE
110,CARNAROLI ESTUCHE 10X500 GALLO 1831.00,ARROZ,2215.51,22155.1,110.jpg,TRUE,FALSE
1105,CARNAROLI X5KG GALLO 16987.00,ARROZ,20554.27,20554.27,1105.jpg,TRUE,FALSE
8699,CARNAROLI YIN YANG 6X500GR 2266.0,ARROZ,2741.86,16451.16,8699.jpg,TRUE,FALSE
3301,DOBLE CAROLINA AMANDA 10X1KG AMAR.F 2901.0,ARROZ,3510.21,35102.1,3301.jpg,TRUE,FALSE
3084,DOBLE CAROLINA DOS HERMANOS 10X1KG,ARROZ,2110.18,21101.8,3084.jpg,TRUE,FALSE
1657,"DOBLE CAROLINA GALLO 10X1 EST, 2589.00",ARROZ,3132.69,31326.9,1657.jpg,TRUE,FALSE
8683,INTEGRAL 10X500GR YIN YANG 1202.0,ARROZ,1454.42,14544.2,8683.jpg,TRUE,FALSE
279,INTEGRAL GALLO 10X1KG ESTUCHE 1837.00,ARROZ,2222.77,22227.7,279.jpg,TRUE,FALSE
8491,ITAL RISO ARBORIO 10X1KG 13099.00,ARROZ,15849.79,158497.9,8491.jpg,TRUE,FALSE
8674,KOSHIHIKARI X5KG YIN YANG SUSHI (1 13910.4,ARROZ,16831.58,16831.58,8674.jpg,TRUE,FALSE
3331,LARGO F.AMANDA 10X500 AZUL,ARROZ,946.22,9462.2,3331.jpg,TRUE,FALSE
7353,LARGO F.DON MARCOS 10X1KG PTE 1007.00,ARROZ,1218.47,12184.7,7353.jpg,TRUE,FALSE
176,LARGO F.GALLO 10X1KG NARANJA (4314 1382.0,ARROZ,1672.22,16722.2,176.jpg,TRUE,FALSE
27,PARBOIL 10X1KG GALLO ORO PTE DESTA 1538.0,ARROZ,1860.98,18609.8,27.jpg,TRUE,TRUE
7370,PARBOIL DON MARCOS X5KG DESTACADO 5193.5,ARROZ,6284.14,6284.14,7370.jpg,TRUE,TRUE
29,PARBOIL GALLO ORO X5KG,ARROZ,7942.44,7942.44,29.jpg,TRUE,FALSE
8681,YAMANI 10X1KG YIN YANG INTE 2299.0,ARROZ,2781.79,27817.9,8681.jpg,TRUE,FALSE
1593,12X840 INALPA LATA 1633.00,ARVEJAS,975.93,23711.16,1593.jpg,TRUE,FALSE
1097,12X850 LA BANDA LATA,ARVEJAS,1877.92,22535.04,1097.jpg,TRUE,FALSE
3095,24X300 CUMANA LATA,ARVEJAS,561.44,13474.56,3095.jpg,TRUE,FALSE
8669,24X300 INALPA LATA,ARVEJAS,470.69,11296.56,8669.jpg,TRUE,FALSE
1804,24X350 LA BANDA LATA,ARVEJAS,620.73,14897.52,1804.jpg,TRUE,FALSE
2493,24X350 LA COLINA LATA DESTACADO,ARVEJAS,434.39,10425.36,2493.jpg,TRUE,TRUE
8759,6X2950 INALPA LATA 5029.00,ARVEJAS,85.09,36510.54,8759.jpg,TRUE,FALSE
570,AC DESM.48X170 CUMANA VIOLETA DEST 887.0,ATUN,1073.27,51516.96,570.jpg,TRUE,TRUE
4378,AC GDC DES.NAR.12X500 POUCH 4449.0,ATUN,5383.29,64599.48,4378.jpg,TRUE,FALSE
4379,AC GDC TROZ.VER.12X500 POUC 5154.0,ATUN,6236.34,74836.08,4379.jpg,TRUE,FALSE
719,AC LOM.48X170 CUMANA VERDE,ATUN,1886.39,90546.72,719.jpg,TRUE,FALSE
1347,AC LOM.48X170 LA BANDA,ATUN,2141.7,102801.6,1347.jpg,TRUE,FALSE
236,AC LOM.48X170 PENNISI NARANJA 2600.00,ATUN,3146.0,151008.0,236.jpg,TRUE,FALSE
140,AC LOM.6X1800 CUMANA VERDE,ATUN,18154.84,108929.04,140.jpg,TRUE,FALSE
1799,NAT.DESM.48X170 CUMANA AZUL DESTAC 887.0,ATUN,1073.27,51516.96,1799.jpg,TRUE,TRUE
4596,NAT.LOM.48X170 CUMANA NEGRO 1559.00,ATUN,1886.39,90546.72,4596.jpg,TRUE,FALSE
422,NAT.LOM.48X170 PENNISI AZUL 2470.00,ATUN,2988.7,143457.6,422.jpg,TRUE,FALSE
1023,NAT.LOM.6X1.800 CUMAN ROJO,ATUN,17223.14,103338.84,1023.jpg,TRUE,FALSE
4023,NAT.LOM.6X1880 LA BANDA OJO!!!!!,ATUN,18326.66,109959.96,4023.jpg,TRUE,FALSE
8616,BOLSA X30KG OJO!!!! ARROLLADA EGIPC 90488.0,AVENA,109490.48,109490.48,8616.jpg,TRUE,FALSE
9179,COPOS X5KG CUMANA SIN TACC,AVENA,14371.17,14371.17,9179.jpg,TRUE,FALSE
9159,SIN TACC 10X400GR INSTAN.CUMANA (70 1514.0,AVENA,1831.94,18319.4,9159.jpg,TRUE,FALSE
9161,SIN TACC TRADIC.10X400GR CUMANA (70 1515.0,AVENA,1833.15,18331.5,9161.jpg,TRUE,FALSE
9177,X5KG INSTANTANEA CUMANA SIN 13266.0,AVENA,16051.86,16051.86,9177.jpg,TRUE,FALSE
9178,X5KG TRADICIONAL CUMANA SIN 11021.0,AVENA,13335.41,13335.41,9178.jpg,TRUE,FALSE
764,GRANELLA X5KG TAXONERA DESTACADO,AZUCAR,18538.41,18538.41,764.jpg,TRUE,TRUE
1377,IMPALPABLE ANTIH.TAX.X5KG,AZUCAR,19355.16,19355.16,1377.jpg,TRUE,FALSE
21,IMPALPABLE EMETH X10KG,AZUCAR,14010.59,14010.59,21.jpg,TRUE,FALSE
7885,IMPALPABLE PTE 12X250 CHANGO OJO!!,AZUCAR,918.52,11022.28,7885.jpg,TRUE,FALSE
448,IMPALPABLE PTE 5 X 1KG EMETH 3301.00,AZUCAR,3994.21,19971.05,448.jpg,TRUE,FALSE
8547,MASCABO LEDESMA 6 X 800 GR,AZUCAR,1364.88,8189.28,8547.jpg,TRUE,FALSE
19,NEGRA EMETH X10KG,AZUCAR,14010.59,14010.59,19.jpg,TRUE,FALSE
6100,NEGRA PTE 10X1KG PRINDAL 1593.00,AZUCAR,1927.53,19275.3,6100.jpg,TRUE,FALSE
9200,NEGRA PTE 12X250 CHANGO OJO!! SIN T 1285.0,AZUCAR,1554.85,18658.2,9200.jpg,TRUE,FALSE
8878,ORGANICO 10X1KG CHANGO PTE,AZUCAR,3862.32,38623.2,8878.jpg,TRUE,FALSE
4300,PORCION CHANGO 1000X5GR SIN TACC,AZUCAR,18137.4,18137.4,4300.jpg,TRUE,FALSE
8760,PORCION TPG 1000X5GR ABEDUL SIN TAC 10190.0,AZUCAR,12329.9,12329.9,8760.jpg,TRUE,FALSE
8384,PTE CALIDAD 10X1KG DESTACADO,AZUCAR,838.53,8385.3,8384.jpg,TRUE,TRUE
580,PTE CHANGO 10X1 SIN TACC,AZUCAR,1076.9,10769.0,580.jpg,TRUE,FALSE
590,PTE DOMINO 10X1KG 791.00,AZUCAR,57.11,9571.1,590.jpg,TRUE,FALSE
376,PTE LEDESMA 10X1 827.00,AZUCAR,0.67,10006.7,376.jpg,TRUE,FALSE
4259,RUBIA DEWEY PTE 10X1KG,AZUCAR,2271.17,22711.7,4259.jpg,TRUE,FALSE
8385,X25KG CHASQUI DEST 17225.0,AZUCAR,20842.25,20842.25,8385.jpg,TRUE,TRUE
7882,DIET COLON.S/A 10 X 1KG (056-902 6398.0,BAÑOS,7741.58,77415.8,7882.jpg,TRUE,TRUE
6684,DIET COLON.S/A X10KG 60937.0,BAÑOS,73733.77,73733.77,6684.jpg,TRUE,TRUE
504,BCO EMETH 5 X 1KG BOTON,BAÑOS,4933.17,24665.85,504.jpg,TRUE,FALSE
4817,BCO MOLDAT 6 X 1KG 6259.00,BAÑOS,7573.39,45440.34,4817.jpg,TRUE,FALSE
4850,LECHE MOLDAT 6 X 1KG,BAÑOS,7573.39,45440.34,4850.jpg,TRUE,FALSE
1220,MARRON 5 X 1KG BOTON EMETH 4414.00,BAÑOS,5340.94,26704.7,1220.jpg,TRUE,FALSE
9230,S/A BOMBON X5KG AGUILA 37187.00,BAÑOS,44996.27,44996.27,9230.jpg,TRUE,FALSE
8093,S/A BOTON AGUILA X 10KG 71500.00,BAÑOS,86515.0,86515.0,8093.jpg,TRUE,FALSE
374,S/A ESP.X10KG COLON.,BAÑOS,72402.77,72402.77,374.jpg,TRUE,FALSE
1955,S/A GHELCO X1KG DESTACAD 5499.0,BAÑOS,6653.79,6653.79,1955.jpg,TRUE,TRUE
6036,S/A GOTITAS X KG COLONIA 7098.0,BAÑOS,8588.58,8588.58,6036.jpg,TRUE,FALSE
9210,S/A MOLDAT 12X500GR,BAÑOS,4089.8,49077.6,9210.jpg,TRUE,FALSE
457,SIDRA REAL ET.BCA 6X910 DESTACA 1122.0,BEBIDAS,1357.62,8145.72,457.jpg,TRUE,TRUE
8226,ANANA FIZZ VICTORIA 6X720 DESTACAD 2046.6,BEBIDAS,2476.39,14858.32,8226.jpg,TRUE,TRUE
801,ANIS 8 HNOS AZUL/DULCE 6 X 1 (2401 5431.0,BEBIDAS,6571.51,39429.06,801.jpg,TRUE,FALSE
1263,BLUE CURACAO BAR&PUBS 6X1,BEBIDAS,3280.31,19681.86,1263.jpg,TRUE,FALSE
4999,BRANCAMENTA 12X450CC,BEBIDAS,7258.79,87105.48,4999.jpg,TRUE,FALSE
6085,BRANCAMENTA 6X750CL DESTACADO DE 8899.0,BEBIDAS,10767.79,64606.74,6085.jpg,TRUE,TRUE
874,CAMPARI BITTER 12X750CC,BEBIDAS,9999.44,119993.28,874.jpg,TRUE,FALSE
62,CAÑA DURAZNO S.VINC.12X950,BEBIDAS,2474.45,29693.4,62.jpg,TRUE,FALSE
998,CAÑA PALANCA 12X950 24°,BEBIDAS,2162.27,25947.24,998.jpg,TRUE,FALSE
57,CAÑA QUEMAD.QUEMAITA 12X950 1848.0,BEBIDAS,2236.08,26832.96,57.jpg,TRUE,FALSE
8201,CARPANO ROSSO 6X950 16° DESTACADO 4371.0,BEBIDAS,5288.91,31733.46,8201.jpg,TRUE,TRUE
6090,CHAMP.CHANDON BRUT ROSE 6X750 14199.00,BEBIDAS,17180.79,103084.74,6090.jpg,TRUE,FALSE
7191,CHAMP.CHANDON DEMI SEC 6X750 11199.00,BEBIDAS,13550.79,81304.74,7191.jpg,TRUE,FALSE
6998,CHAMP.HAROLDOS ESP.6X750 E.BRUT,BEBIDAS,6185.52,37113.12,6998.jpg,TRUE,FALSE
8915,CHAMP.HAROLDOS ROSE ESP.6X750 5112.00,BEBIDAS,6185.52,37113.12,8915.jpg,TRUE,FALSE
1227,CINZANO ROSSO 12X950 C/ENV. 5682.00,BEBIDAS,6875.22,82502.64,1227.jpg,TRUE,FALSE
2947,COÑAC TRIESTINA 12X950 39.5° (COD. 2916.0,BEBIDAS,3528.36,42340.32,2947.jpg,TRUE,FALSE
1412,CYNAR 6X750 APERITIVO,BEBIDAS,7750.05,46500.3,1412.jpg,TRUE,FALSE
443,FERNET BRANCA 12X750CC,BEBIDAS,14042.05,168504.6,443.jpg,TRUE,FALSE
4442,FERNET BRANCA 6X1LT 15504.00,BEBIDAS,8759.84,112559.04,4442.jpg,TRUE,FALSE
37,GANCIA 12X950 3926.00,BEBIDAS,6.0,57005.52,37.jpg,TRUE,FALSE
2134,GIN BURNETTS 6X1LT 40° 7618.00,BEBIDAS,9217.78,55306.68,2134.jpg,TRUE,FALSE
8886,GIN JUNIPER 6X700CC 5875.00,BEBIDAS,7108.75,42652.5,8886.jpg,TRUE,FALSE
